Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","266.9","A","Official figure"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","266","A","Official figure"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","1243.8","A","Official figure"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","240.9","A","Official figure"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","295.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","306.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","324.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","399.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","479.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","464.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","436.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","448.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","431.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","473","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","487.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","350.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","366.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","308.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","472.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","371.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","418.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","466.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","442.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","178","Congo","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","345.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","808.6","A","Official figure"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","765.8","A","Official figure"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","1081.6","A","Official figure"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","985.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","918.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","835.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","751.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","680.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","620.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","576.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","579.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","615.3","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","554.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","607.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","634.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","640.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","647.7","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","604","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","610.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","602.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","580.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","573.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","565.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","570.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2021","2021","7021","Annual value","USD","539.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2022","2022","7021","Annual value","USD","520.2","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","188","Costa Rica","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2023","2023","7021","Annual value","USD","621.4","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1991","1991","7021","Annual value","USD","709","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1992","1992","7021","Annual value","USD","755.6","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1993","1993","7021","Annual value","USD","706.3","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1994","1994","7021","Annual value","USD","567.4","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1995","1995","7021","Annual value","USD","641.1","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1996","1996","7021","Annual value","USD","625.5","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1997","1997","7021","Annual value","USD","736.7","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1998","1998","7021","Annual value","USD","771.2","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","1999","1999","7021","Annual value","USD","568.5","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2000","2000","7021","Annual value","USD","439.6","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2001","2001","7021","Annual value","USD","645.3","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2002","2002","7021","Annual value","USD","949.8","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2003","2003","7021","Annual value","USD","1183.8","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2004","2004","7021","Annual value","USD","391.8","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2005","2005","7021","Annual value","USD","623.7","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2006","2006","7021","Annual value","USD","656","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2007","2007","7021","Annual value","USD","792.9","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2008","2008","7021","Annual value","USD","1042.9","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2009","2009","7021","Annual value","USD","1313","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2010","2010","7021","Annual value","USD","1984.7","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2011","2011","7021","Annual value","USD","1701.8","A","Official figure"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2012","2012","7021","Annual value","USD","1463.5","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2013","2013","7021","Annual value","USD","1540.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2014","2014","7021","Annual value","USD","1585.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2015","2015","7021","Annual value","USD","1240.6","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2016","2016","7021","Annual value","USD","1506.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2017","2017","7021","Annual value","USD","1953.8","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2018","2018","7021","Annual value","USD","1917.9","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2019","2019","7021","Annual value","USD","1805.1","I","Value 
imputed by a
receiving 
agency"
"PP","Producer Prices","384","Côte d'Ivoire","5532","Producer Price (USD/tonne)","01640","Cocoa beans","2020","2020","7021","Annual value","USD","1822.2","I","Value 
imputed by a
receiving 
agency"
